lat_appx_lots_of_err,long_appx_lots_of_err,EXT,EST,AGR,CSN,OPN
45.352,-75.6421,-1.4,1.3,-0.2,0.7,2.3
46.7828,-71.3149,-0.9,1.1,0.3,0.1,2.3
46.2318,-63.1192,0.4,0.9,2.6,1.2,1.6
43.6667,-79.4167,0.3,2.5,1.4,0.3,1.5
45.2746,-66.0871,1.0,2.0,2.6,0.7,2.6
43.6667,-79.4167,-0.6,2.8,1.0,0.8,0.7
53.5182,-113.4769,-1.6,1.3,1.6,2.3,1.5
54.5,-128.5833,-0.7,2.6,1.5,0.0,1.2
43.6565,-79.4079,0.6,3.3,1.9,-0.2,1.9
55.4333,-107.9,-1.5,1.5,1.0,1.1,1.5
43.6699,-79.7444,0.7,1.3,0.9,0.9,1.2
44.2763,-78.313,0.3,1.9,1.2,0.2,1.1
49.929,-119.4676,0.2,1.1,0.8,0.6,1.3
42.9799,-81.2609,-0.5,1.8,1.2,1.2,1.2
43.6425,-79.3872,-1.6,3.1,1.7,0.9,1.4
49.1011,-122.8141,1.3,0.2,1.9,2.4,1.6
49.8833,-97.1667,0.3,2.7,1.7,0.3,1.8
45.3155,-75.837,0.2,1.2,0.7,1.1,1.6
43.6425,-79.3872,0.2,1.7,1.6,0.5,1.5
52.1193,-106.6594,-1.3,1.4,0.1,0.5,1.0
52.1068,-106.6552,-1.4,0.1,1.1,1.0,1.7
48.25,-79.0167,-2.0,0.8,0.1,1.2,0.3
49.25,-123.1333,1.0,2.7,1.0,0.4,1.3
49.25,-123.1333,-1.1,1.3,2.6,0.1,0.5
43.6619,-79.3952,-1.0,2.3,2.1,1.5,1.7
45.3467,-75.77,-1.5,0.9,1.6,1.1,1.2
46.8167,-65.8,-1.0,2.0,1.5,0.5,1.2
45.5,-73.5833,-0.8,0.2,0.2,0.3,1.3
45.495,-75.5883,1.0,2.3,1.9,-0.8,1.1
43.6667,-79.4167,0.1,1.4,0.4,0.2,2.3
48.4202,-123.3671,-0.8,2.9,0.8,-0.8,1.2
45.5,-73.5833,-0.7,1.8,1.6,1.1,1.0
49.849,-97.1497,0.5,2.0,1.3,2.0,1.3
53.0167,-112.8167,1.0,1.8,1.6,0.6,1.4
49.849,-97.1497,0.2,1.6,1.6,0.8,1.2
45.5,-73.5833,1.1,1.4,0.9,1.0,1.8
43.6618,-79.3847,-0.8,1.3,2.4,1.9,1.3
53.9103,-122.7835,-0.3,1.7,1.1,0.0,1.3
43.6425,-79.3872,0.1,1.1,1.3,0.9,1.2
49.1173,-122.8234,0.1,2.7,1.7,0.8,2.0
43.6097,-79.704,-1.1,2.5,0.8,0.3,2.1
43.6425,-79.3872,1.6,0.3,2.5,1.1,1.9
43.877,-79.2578,-1.2,1.1,0.3,0.6,1.3
49.2201,-122.4985,0.4,1.3,1.9,0.5,2.0
43.4422,-80.4968,1.0,1.8,0.9,-0.4,1.6
43.6425,-79.3872,1.3,2.0,2.1,2.1,0.8
52.1068,-106.6552,-0.8,2.2,2.0,-0.9,2.0
49.2333,-124.8,1.1,3.3,1.6,0.1,0.8
43.6536,-79.4258,-0.8,1.8,0.7,-0.3,0.7
53.5421,-113.4989,-0.4,0.0,1.3,1.1,1.1
43.6425,-79.3872,-1.5,3.4,1.1,1.1,2.2
45.5,-73.5833,-0.2,0.8,0.6,1.2,0.4
53.5248,-113.5334,0.6,1.7,1.9,1.4,0.8
49.1667,-122.9667,-1.0,2.6,2.2,1.8,1.6
49.1667,-122.9667,-0.8,0.2,2.6,2.6,1.4
43.3274,-79.7989,-0.6,1.8,1.7,1.3,1.6
43.6425,-79.3872,0.8,1.5,1.6,0.7,0.6
43.6369,-79.3505,-0.7,0.6,2.2,0.8,1.5
45.5428,-73.5083,-0.2,2.0,1.4,1.5,0.8
52.1193,-106.6594,1.8,1.7,1.7,-0.2,1.9
50.2333,-117.8,1.0,1.7,2.2,2.3,2.0
45.5833,-62.6333,-0.8,3.0,1.4,0.6,2.6
53.0167,-112.8167,-1.5,1.1,2.5,1.3,1.8
45.5,-73.5833,0.4,1.5,1.6,1.8,1.6
43.6667,-79.4167,-1.6,2.8,1.8,1.8,1.5
43.6425,-79.3872,0.2,2.7,2.4,1.1,2.0
46.7167,-79.0833,1.2,2.2,2.4,0.9,1.7
43.6667,-79.4167,-1.3,1.0,1.8,1.3,1.7
44.65,-63.6,-1.1,2.0,2.0,0.2,1.5
56.1833,-117.6,0.4,1.1,1.4,1.4,1.8
43.8973,-78.8641,-0.3,2.5,2.1,1.7,2.0
43.8973,-78.8641,1.3,-0.2,2.6,2.6,2.2
43.6425,-79.3872,-1.1,2.0,0.8,-0.2,1.8
53.5248,-113.5334,-0.4,1.4,1.8,1.3,1.7
43.9125,-78.6871,-0.2,1.4,0.3,0.7,1.1
43.6,-79.65,-0.4,2.4,1.6,0.4,1.9
43.6441,-79.3801,1.3,1.7,-0.3,0.8,1.1
46.5,-84.3333,-0.2,1.3,1.5,1.4,2.3
53.5182,-113.4769,-0.6,3.7,2.4,0.8,2.0
45.4167,-75.7,1.2,1.6,0.9,0.0,1.0
53.5421,-113.4989,1.6,1.0,1.2,1.5,0.9
43.6667,-79.4167,-1.1,1.4,0.1,1.5,2.0
43.6392,-79.4058,-0.2,1.7,1.7,0.2,0.3
45.0408,-64.4838,0.8,1.2,-0.9,1.1,1.0
51.0833,-114.0833,-1.0,1.3,2.3,1.7,2.1
45.6167,-61.9667,0.9,1.9,2.3,1.5,1.1
43.6425,-79.3872,0.5,1.6,1.4,0.3,1.2
45.2746,-66.0871,-0.4,1.6,1.2,0.2,1.6
45.3155,-75.837,1.3,1.8,0.0,1.1,2.1
43.6425,-79.3872,-0.5,0.6,2.1,0.2,0.9
55.7667,-120.2333,0.3,2.2,2.2,1.5,0.9
43.6425,-79.3872,0.8,2.7,1.1,0.4,0.2
43.6097,-79.704,0.7,3.6,0.4,0.2,1.9
45.5298,-73.6153,0.0,1.7,1.4,0.2,1.9
47.5144,-64.9121,-0.9,3.1,1.9,1.3,1.1
44.6224,-63.5736,-2.0,1.4,-0.2,-0.7,1.6
43.6425,-79.3872,1.3,1.9,2.1,0.9,1.1
43.0939,-79.0699,-1.7,2.2,1.6,0.2,1.3
45.5115,-73.616,0.0,1.4,1.9,1.7,1.6
43.7657,-79.3835,-0.8,2.7,1.7,1.1,0.4
43.6425,-79.3872,-1.5,2.3,0.9,1.3,1.5
49.2254,-123.1176,-1.0,2.5,1.1,0.8,1.3
43.6619,-79.3952,0.1,0.8,0.3,1.9,1.6
45.4127,-75.6742,0.9,2.2,1.3,0.3,0.8
54.1297,-108.4347,-1.7,2.6,0.4,0.5,1.5
43.6425,-79.3872,-0.4,1.3,1.6,-1.1,1.7
43.6425,-79.3872,-1.6,2.6,1.2,1.3,1.1
43.6425,-79.3872,0.0,2.1,1.1,0.4,1.3
43.6425,-79.3872,-0.8,3.0,1.6,1.3,1.3
43.6425,-79.3872,-1.0,0.9,0.8,0.1,1.0
43.6425,-79.3872,-0.5,2.5,1.1,0.1,1.2
43.6425,-79.3872,-0.1,1.9,2.0,0.7,1.3
43.6425,-79.3872,-0.2,1.9,1.6,1.3,0.4
43.6425,-79.3872,1.1,1.8,0.9,0.6,0.8
43.6425,-79.3872,1.5,2.0,2.6,1.0,1.3
43.6425,-79.3872,-0.2,2.8,1.8,1.5,2.2
43.6425,-79.3872,0.0,2.1,2.3,1.4,1.2
43.6425,-79.3872,1.2,1.3,0.4,0.6,1.0
43.6425,-79.3872,1.4,2.1,1.4,0.3,1.1
43.6425,-79.3872,0.6,2.3,1.0,0.5,1.3
43.3248,-79.7957,0.8,1.7,0.4,0.4,2.0
43.6425,-79.3872,0.3,0.4,1.0,2.2,1.5
43.6425,-79.3872,-0.3,3.3,1.3,0.6,1.6
43.6425,-79.3872,-2.0,3.2,2.2,1.7,1.7
43.6425,-79.3872,-0.2,1.3,1.2,0.3,1.3
43.6425,-79.3872,1.5,1.7,1.0,1.8,1.6
43.6425,-79.3872,0.3,2.3,2.0,0.8,1.2
43.6425,-79.3872,0.0,3.0,0.4,-0.2,0.5
43.6425,-79.3872,-0.1,2.8,1.1,0.6,1.7
43.6425,-79.3872,0.2,1.5,1.5,0.9,0.9
43.6425,-79.3872,1.0,2.2,1.7,0.1,1.4
43.6425,-79.3872,0.0,2.3,1.5,0.7,0.9
44.6224,-63.5736,1.3,2.2,1.8,0.2,1.6
43.6425,-79.3872,1.9,1.8,2.3,-0.9,2.2
43.6425,-79.3872,-0.2,2.5,0.9,1.1,1.0
43.6425,-79.3872,0.3,2.5,1.1,1.5,2.2
43.8973,-78.8641,0.6,1.9,2.6,2.0,1.8
43.6425,-79.3872,1.6,2.2,0.4,0.3,1.0
43.6425,-79.3872,-0.4,3.1,0.5,2.3,1.4
43.8973,-78.8641,0.3,2.9,1.4,0.7,1.3
45.286,-66.0421,-0.1,1.1,1.8,0.2,1.8
43.6425,-79.3872,0.4,2.7,0.9,0.3,0.6
53.2165,-114.9893,-0.4,2.1,1.2,0.6,1.2
46.3094,-79.464,0.0,1.0,-0.1,1.0,0.7
43.6667,-79.4167,-1.1,1.4,0.7,0.6,0.7
43.6667,-79.4167,0.3,1.2,1.6,0.2,1.1
45.5078,-73.5804,-0.5,2.5,1.4,0.4,2.0
45.5,-73.5833,0.4,2.4,0.8,0.7,1.9
43.6667,-79.4167,0.2,1.5,0.1,0.9,1.1
43.6425,-79.3872,0.6,-0.2,0.1,2.2,2.1
44.0,-79.4667,1.2,0.9,1.2,0.7,1.7
44.9833,-81.25,0.3,3.1,2.2,1.2,0.6
55.1667,-118.8,0.6,1.2,1.7,0.0,1.0
49.6056,-97.0423,-0.3,2.3,1.6,0.7,2.2
43.6425,-79.3872,0.3,1.5,0.3,0.7,1.1
43.6618,-79.3847,1.4,2.1,1.8,1.4,2.2
45.5833,-62.6333,-1.1,3.5,2.2,0.6,1.2
52.1449,-106.6704,1.0,2.9,1.3,-0.2,1.9
44.65,-63.6,1.2,2.6,1.8,0.7,1.8
43.6667,-79.4167,0.1,2.4,0.5,1.2,0.1
43.75,-79.2,0.2,2.3,1.5,1.5,1.6
43.6667,-79.4167,-0.1,1.9,0.9,0.0,0.9
44.2322,-76.4799,0.6,0.7,0.3,2.4,1.3
43.5996,-79.5664,-0.5,2.5,1.2,0.8,1.1
43.6358,-79.4668,-0.3,1.9,0.5,0.7,1.8
44.2322,-76.4799,1.1,0.0,0.2,2.2,1.8
43.4453,-79.7095,0.7,1.7,2.6,2.2,1.3
43.6667,-79.4167,0.9,0.5,0.9,2.0,1.9
43.2298,-79.7722,-1.2,1.8,1.7,0.1,2.1
48.4349,-89.2192,0.7,0.4,1.5,0.7,1.7
43.6885,-79.7616,1.1,1.9,1.7,0.6,1.7
53.7167,-113.2,1.6,2.5,0.9,1.6,1.9
45.4129,-75.6901,-0.1,1.5,1.7,0.5,2.1
43.6667,-79.4167,0.2,2.6,0.0,0.1,1.7
43.6425,-79.3872,-0.9,2.2,0.9,0.8,1.5
45.6167,-61.9667,-1.1,2.6,2.1,1.9,1.6
42.7725,-81.2003,-0.6,0.6,2.6,1.5,1.5
43.6778,-79.3992,0.7,0.8,2.1,2.3,2.1
43.6667,-79.4167,0.5,1.5,2.6,0.9,1.6
44.3333,-76.1667,0.7,1.4,2.1,1.9,1.9
43.7041,-79.2446,-1.6,1.3,0.2,1.7,1.2
43.7563,-79.2224,0.1,1.7,0.9,0.4,-0.4
43.75,-79.2,-0.7,2.2,1.3,0.3,0.7
49.2836,-123.1041,-1.1,2.9,0.7,0.4,0.5
43.7293,-79.3038,1.2,2.1,0.7,0.3,1.2
45.9535,-66.6704,-0.3,2.5,1.6,0.7,1.6
49.849,-97.1497,-0.3,2.5,2.2,0.8,1.7
43.6425,-79.3872,-1.4,2.2,1.4,1.1,0.6
43.6425,-79.3872,0.2,2.6,1.3,1.1,1.7
45.6318,-73.8261,0.5,1.3,1.3,-0.2,1.7
43.86,-79.3605,-1.4,1.4,0.3,1.4,2.0
49.136,-123.9483,-0.9,1.1,0.8,0.4,0.3
43.86,-79.3605,-0.6,0.7,2.3,2.3,1.5
49.8663,-97.1639,-0.1,3.1,1.2,0.5,1.5
45.5,-73.5833,-0.9,3.1,1.1,0.6,2.1
43.4487,-80.4849,0.9,0.9,0.6,1.2,1.6
43.7563,-79.2224,0.1,1.7,1.1,0.2,-0.6
53.5167,-113.3167,0.5,1.8,1.7,1.2,1.4
49.2848,-123.0222,-1.5,1.7,1.5,1.9,0.6
43.6425,-79.3872,0.8,1.9,2.1,1.5,1.6
43.6425,-79.3872,-1.0,2.2,1.5,0.3,1.3
43.7496,-79.4886,-0.7,2.8,1.9,0.1,1.3
43.1667,-79.2333,1.0,1.6,2.0,0.2,0.4
43.6425,-79.3872,-0.3,3.0,1.0,0.1,1.5
43.6434,-79.5297,-0.7,2.7,0.3,-0.4,0.7
46.81,-71.2526,1.7,2.8,0.7,-0.2,1.4
43.6565,-79.4079,0.0,0.9,1.8,1.5,1.6
51.0566,-114.1815,-0.3,1.2,2.4,0.9,2.0
51.0833,-114.0833,0.8,1.4,1.8,-0.1,1.4
45.4167,-75.7,0.3,2.0,0.4,-0.6,0.7
51.0999,-113.9422,-0.7,1.2,0.3,-0.2,1.4
45.4129,-75.6901,0.8,0.8,2.2,1.2,1.5
43.6667,-79.4167,-0.7,2.4,1.7,0.6,1.2
45.8919,-64.3699,1.3,2.1,1.9,0.9,1.3
44.2507,-76.5828,0.5,1.3,2.6,1.6,1.6
43.2561,-79.8575,0.6,2.3,1.3,0.1,1.4
43.6667,-79.4167,0.8,0.6,1.4,1.4,2.1
43.24100000000001,-79.8452,-1.1,1.7,2.5,0.9,1.6
43.6885,-79.7616,0.7,1.5,-0.7,2.5,0.1
43.5325,-80.2531,-0.6,2.1,1.5,0.5,0.6
43.0093,-81.21,1.8,0.6,2.5,2.0,2.3
49.2667,-122.7833,0.9,2.8,0.6,1.0,1.0
53.9112,-122.728,0.6,2.4,1.5,1.1,2.2
45.5148,-73.5739,0.8,0.8,1.1,0.8,1.1
43.8627,-79.0136,-0.5,1.8,1.6,0.9,1.6
43.6425,-79.3872,0.5,1.5,0.7,-0.2,1.3
47.57100000000001,-52.6961,-0.3,1.1,1.8,0.3,1.2
42.9344,-81.2802,1.6,1.7,1.8,2.1,1.4
43.7563,-79.2417,-1.6,2.9,0.7,0.6,0.9
44.231,-76.4791,-1.9,1.8,1.1,0.1,0.8
43.6425,-79.3872,-1.9,2.2,1.1,-0.8,1.3
44.231,-76.4791,1.3,0.5,2.2,0.6,1.8
43.6425,-79.3872,-0.5,1.1,0.0,0.4,0.9
43.6667,-79.4167,-0.3,2.3,1.0,0.9,1.0
43.6425,-79.3872,0.4,0.7,0.7,1.2,1.4
43.6667,-79.4167,-0.6,1.5,1.5,1.9,1.2
43.6369,-79.3505,0.5,2.2,1.6,0.3,1.4
43.6425,-79.3872,-0.4,1.4,2.2,0.4,1.6
46.8207,-71.1787,-0.3,1.0,0.7,0.7,1.4
43.6425,-79.3872,0.7,1.5,2.1,0.9,1.2
43.6618,-79.3847,-1.6,2.4,2.1,-0.2,1.6
45.4812,-74.3076,0.1,2.8,1.9,1.2,1.9
43.6667,-79.4167,1.1,0.0,2.0,0.5,2.3
51.0316,-114.0994,-0.4,2.5,1.1,1.4,1.9
43.6667,-79.4167,-0.1,0.9,0.7,0.4,0.7
43.6425,-79.3872,-0.7,2.8,1.4,-0.2,0.8
45.5,-73.5833,-0.9,2.6,0.4,-0.1,1.4
43.6858,-79.7602,-0.9,1.7,1.8,1.5,1.0
42.3039,-83.0308,-1.4,2.4,0.9,0.1,2.2
43.6536,-79.4258,0.8,1.5,1.9,1.9,2.0
44.0,-79.4667,0.3,3.2,1.8,0.6,1.4
43.7,-79.5667,-0.9,2.0,0.6,1.0,0.3
48.3852,-89.242,0.8,2.7,-0.4,-0.7,0.3
52.1193,-106.6594,-0.2,2.4,0.1,-0.6,1.4
51.0999,-113.9422,0.1,1.3,0.5,0.2,0.3
55.1726,-118.7997,1.0,3.4,0.9,0.9,2.1
53.5157,-113.6339,-1.8,1.6,0.5,1.0,0.6
49.8754,-119.3958,-1.0,1.3,1.7,1.0,1.4
53.4681,-113.4339,-1.2,2.2,1.5,1.5,1.7
49.8833,-97.1667,-0.7,0.6,1.0,0.8,0.5
45.3176,-75.895,-1.4,1.8,0.5,0.9,1.5
51.0999,-113.9422,-1.5,2.8,1.0,0.6,0.7
49.8833,-97.1667,1.5,2.2,1.9,0.4,1.2
43.6425,-79.3872,-0.2,2.5,0.5,-0.1,1.3
43.6425,-79.3872,0.0,0.2,1.6,0.7,0.9
45.3778,-75.7632,1.0,1.1,1.1,0.6,1.9
49.8722,-97.1888,-1.4,2.3,0.7,0.3,0.3
45.4979,-75.7043,-0.6,2.3,1.6,1.5,1.4
43.8,-79.53,0.3,2.5,0.9,0.6,1.5
45.3938,-75.6639,0.9,2.1,1.2,1.0,1.2
43.6425,-79.3872,0.6,1.7,1.2,2.3,1.8
43.6618,-79.3847,-0.1,1.3,2.3,1.5,1.6
45.6077,-73.5428,0.3,1.5,2.4,1.0,1.6
43.6425,-79.3872,1.0,1.0,2.2,0.6,1.0
43.6425,-79.3872,-0.5,0.7,2.4,0.9,2.2
43.5136,-79.884,0.0,3.2,1.6,0.7,1.8
43.6425,-79.3872,-0.5,1.4,1.6,1.0,1.2
50.6764,-120.3399,0.3,1.6,2.5,1.6,1.7
45.5058,-73.5672,0.7,1.5,0.8,1.3,1.0
43.6305,-79.4762,-0.7,2.2,0.8,1.5,0.4
53.27,-110.03,1.5,1.2,1.1,0.7,1.5
45.4127,-75.6742,0.6,1.6,1.1,0.4,1.6
43.6425,-79.3872,-0.4,2.0,1.5,1.0,1.6
49.2661,-123.1276,1.1,0.6,2.0,1.4,1.9
43.6667,-79.4167,0.8,1.4,0.5,-0.6,1.9
45.5423,-73.5616,-1.4,0.9,1.7,1.4,1.9
53.5248,-113.5334,-0.4,1.5,1.2,1.0,1.4
45.5459,-75.2836,-1.2,3.8,1.3,0.1,1.9
43.4543,-79.6921,-0.7,2.3,2.6,2.3,2.0
45.4053,-71.9387,-0.4,2.0,1.5,0.4,1.4
45.3155,-75.837,-1.2,1.6,1.3,0.4,1.3
43.1148,-79.1238,0.5,1.4,2.0,0.7,0.9
45.4127,-75.6742,0.5,1.2,1.5,1.0,1.1
45.4127,-75.6742,0.4,0.8,1.5,1.1,1.1
43.6667,-79.4167,1.2,0.7,1.9,2.2,1.2
43.9561,-78.9556,-1.7,2.5,-0.6,1.0,1.6
49.2836,-123.1041,0.0,3.0,1.0,1.0,1.0
50.8,-103.55,-0.1,2.1,1.2,0.5,1.1
43.1242,-80.2412,-0.8,1.6,1.8,0.4,1.3
43.6425,-79.3872,0.3,1.8,2.2,0.5,0.8
49.2765,-123.2177,-0.3,0.8,0.5,0.9,1.7
45.4117,-71.9074,0.3,3.1,2.1,-0.8,1.9
53.5421,-113.4989,-1.1,2.0,0.6,0.9,0.8
43.2604,-79.8961,1.3,1.6,1.2,1.6,2.1
43.6425,-79.3872,-1.0,0.7,2.1,0.9,1.5
43.6536,-79.4258,0.3,0.7,1.8,1.0,0.9
46.4727,-81.0291,0.8,1.5,0.8,2.0,1.9
49.2558,-123.1037,-1.3,2.8,1.2,0.0,0.9
49.1261,-123.0897,1.0,-0.1,2.0,1.5,0.3
44.25,-79.4667,0.5,1.6,1.7,0.2,1.4
51.04,-113.42,0.7,2.9,2.1,0.8,1.7
51.0227,-114.1342,-0.3,2.3,1.5,1.3,0.9
43.6425,-79.3872,0.1,2.0,0.6,1.3,1.0
43.6392,-79.4058,-0.7,1.7,2.1,0.7,1.4
49.2201,-122.4985,0.5,1.5,2.0,0.5,1.3
43.555,-80.2868,-0.8,1.5,-0.2,1.9,1.9
49.849,-97.1497,0.7,1.4,2.5,1.8,1.9
43.447,-80.4725,-0.2,0.1,2.0,1.5,2.3
46.5076,-80.9872,1.2,0.1,2.1,1.7,1.7
43.4487,-80.4849,0.9,2.3,1.5,0.5,1.3
43.6425,-79.3872,0.2,1.3,1.1,1.5,2.1
49.3042,-123.0651,1.2,2.8,1.6,1.4,1.8
43.0333,-79.2833,1.0,2.7,0.4,1.1,1.9
43.6425,-79.3872,0.3,0.1,-0.5,0.6,0.5
51.0759,-114.0015,-1.1,0.9,1.8,1.7,1.0
44.231,-76.4791,0.3,1.8,2.5,0.3,1.5
43.1155,-79.0916,0.7,1.5,2.5,0.7,1.1
43.6667,-79.4167,-0.5,1.0,0.8,-0.1,0.6
44.75,-79.9,0.5,1.3,0.5,0.3,0.8
43.6667,-79.4167,0.7,3.0,0.7,-0.1,1.9
49.2201,-122.9478,-0.9,2.0,0.9,1.3,1.9
49.2699,-123.0765,-2.0,2.6,2.0,2.3,2.0
43.5747,-79.7278,-1.5,1.0,1.0,0.9,1.1
42.0511,-82.6013,1.3,1.4,1.6,0.6,2.3
43.6619,-79.3952,-0.6,3.2,0.8,0.5,0.4
45.4914,-75.6057,-0.4,1.6,1.2,0.0,1.5
45.0467,-64.3502,1.2,2.3,1.2,1.3,2.0
43.6619,-79.3952,2.0,3.3,1.7,2.1,1.4
43.6425,-79.3872,0.4,1.7,2.2,0.6,1.4
43.6619,-79.3952,-0.4,3.0,0.1,0.5,0.1
45.3973,-73.5284,-0.3,0.8,2.2,2.0,1.5
43.6425,-79.3872,0.2,1.5,1.1,0.8,1.2
45.5289,-73.5928,1.2,1.2,0.7,1.4,1.6
44.3238,-78.303,-1.8,1.7,0.5,0.5,1.4
43.6,-79.65,0.4,2.5,2.6,0.0,1.7
45.5078,-73.5804,1.4,0.0,2.1,0.6,1.1
45.3973,-73.5284,-0.5,1.5,2.1,-0.4,1.9
43.6425,-79.3872,-0.3,2.1,1.3,0.3,1.3
46.5175,-84.3414,-1.7,2.6,2.1,0.9,1.5
43.6,-79.65,0.3,1.4,1.5,1.2,1.0
50.4253,-104.6347,1.5,2.4,1.8,1.0,1.4
43.8478,-79.3447,-1.1,1.2,2.2,1.9,1.3
43.6425,-79.3872,0.5,1.4,2.1,1.6,1.7
49.25,-122.95,1.0,2.7,1.8,-0.5,1.9
43.6425,-79.3872,-0.3,-0.1,2.6,2.3,2.2
43.6425,-79.3872,0.1,2.5,2.1,0.4,1.2
45.5167,-73.6667,-1.2,1.9,2.0,2.1,1.4
45.3286,-75.7703,1.6,1.0,2.6,1.6,2.0
49.8833,-97.1667,-1.1,2.5,2.6,0.1,1.4
49.854,-97.2712,0.2,3.3,1.0,0.7,1.2
49.2869,-122.958,-0.2,0.4,0.0,1.6,2.0
45.4769,-75.4835,0.0,0.5,2.4,2.3,2.1
52.1068,-106.6552,0.7,1.5,2.1,0.1,0.6
43.6425,-79.3872,-0.5,1.5,0.8,-0.5,1.2
53.5529,-113.584,-1.6,2.7,1.2,0.5,1.1
50.4423,-104.6116,-0.1,1.1,1.4,1.5,1.5
48.449,-123.3842,-0.6,3.1,1.9,0.5,1.5
52.1068,-106.6552,0.2,3.4,1.9,-0.6,1.8
43.6858,-79.7602,-0.8,1.7,1.3,0.5,1.5
43.6536,-79.4258,2.0,0.3,1.6,0.2,1.9
50.4423,-104.6116,-2.0,3.3,1.2,0.7,-0.6
44.231,-76.4791,-0.5,1.5,1.7,1.0,1.3
43.4543,-79.6921,0.1,0.7,1.0,0.8,1.7
50.9023,-113.9873,0.4,2.9,2.2,1.1,0.8
43.5749,-80.2688,1.1,1.6,0.9,0.6,1.8
45.4755,-73.6555,0.3,2.8,-0.4,0.4,2.1
42.9333,-80.2833,-1.2,3.2,1.7,2.0,2.1
49.8803,-119.5004,-0.6,1.6,1.5,1.0,0.7
43.6425,-79.3872,1.5,3.0,2.4,0.2,1.9
43.6425,-79.3872,1.6,3.2,2.4,0.1,2.1
43.6425,-79.3872,1.7,1.6,1.0,1.3,0.4
43.6425,-79.3872,0.7,1.9,1.2,0.7,1.1
47.55,-52.6667,0.0,0.9,1.5,0.8,0.6
48.471,-123.3438,0.8,1.7,0.4,0.9,0.9
45.6167,-61.9667,0.8,3.3,1.2,-0.9,2.0
45.3349,-63.2375,-0.4,0.4,1.9,1.0,1.4
44.6224,-63.5736,-0.1,3.4,2.1,0.6,1.9
51.0591,-114.1146,0.1,2.3,1.3,1.2,0.8
44.231,-76.4791,0.0,1.3,1.5,0.7,0.8
46.8002,-70.755,0.8,1.7,1.7,0.4,1.6
43.8333,-79.5,1.7,1.8,2.2,1.3,1.1
43.7797,-79.4156,0.9,2.0,1.2,0.0,2.2
45.503,-73.5679,0.7,1.5,1.1,0.5,1.9
43.6699,-79.7444,-0.4,2.8,0.8,0.1,1.5
44.0167,-77.8833,-0.1,2.4,1.0,0.6,1.1
49.8833,-97.1667,-1.1,1.0,2.2,1.4,1.6
43.6667,-79.4167,0.0,3.8,2.6,0.2,1.8
43.75,-79.2,1.3,2.0,1.2,-0.5,1.5
43.7563,-79.2224,1.4,1.0,2.2,2.3,1.9
43.6425,-79.3872,0.4,1.7,1.8,2.2,1.1
50.6764,-120.3399,0.1,1.7,1.0,1.5,0.8
43.6425,-79.3872,0.7,1.7,1.9,0.2,1.0
43.3831,-80.3191,0.4,0.2,1.8,1.0,2.2
48.4202,-123.3671,0.5,0.5,1.3,1.3,1.4
43.6425,-79.3872,-0.5,2.1,1.4,0.0,0.8
43.6536,-79.4258,0.0,1.6,2.0,1.5,1.4
43.8759,-79.4381,0.4,3.2,2.4,1.1,1.7
45.8919,-64.3699,1.1,2.0,1.8,1.1,1.3
43.6667,-79.4167,-1.0,1.1,-0.6,0.4,1.4
43.7685,-79.3584,-0.3,1.8,1.6,1.0,2.1
52.1333,-106.6667,0.0,0.8,0.9,1.1,1.3
49.1636,-122.7677,-1.1,1.3,1.5,2.4,1.4
45.3349,-63.2375,0.2,1.1,2.3,1.3,2.0
43.6441,-79.3801,0.2,2.0,1.9,0.5,1.3
46.15,-60.1667,1.1,2.5,1.6,-0.8,0.9
45.3155,-75.837,-0.7,2.2,1.7,0.5,1.7
43.2604,-79.8961,-1.1,3.4,1.7,0.1,0.6
51.1162,-114.2089,-1.1,3.0,1.2,0.6,1.3
49.1641,-122.8193,0.3,1.6,1.4,1.0,2.1
43.6425,-79.3872,0.2,2.4,1.3,0.2,1.2
49.2136,-122.8949,-0.9,0.4,0.1,1.5,2.0
43.6425,-79.3872,-1.4,2.7,2.0,0.6,1.5
43.6619,-79.3952,-0.3,3.1,0.1,0.2,0.5
49.15,-123.9167,-0.8,2.4,1.5,1.1,1.1
45.4127,-75.6742,0.3,1.9,0.9,-0.1,1.6
45.5291,-73.4708,1.6,2.0,1.3,-0.1,1.4
43.6667,-79.4167,-0.5,1.7,1.9,-0.7,0.2
43.75,-79.2,-1.0,2.8,1.9,1.0,1.7
43.55,-80.25,-0.1,1.4,1.5,0.7,0.7
45.5,-73.5833,-1.7,1.5,0.5,1.0,1.4
49.3167,-123.0667,-2.0,2.7,0.9,2.0,1.1
43.6892,-79.7079,0.7,1.7,1.8,0.8,1.7
43.6667,-79.4167,-1.0,1.2,1.0,-0.2,1.2
43.6618,-79.3847,-0.5,2.1,2.0,0.7,1.0
43.6667,-79.4167,-0.2,0.9,0.4,-0.4,1.7
49.2765,-123.2177,-1.0,2.2,1.4,1.8,0.8
49.1701,-123.1438,-0.2,2.8,0.9,0.4,1.1
49.0382,-122.335,1.2,1.3,2.2,1.9,1.5
43.6425,-79.3872,-0.1,2.0,2.6,0.7,1.3
43.6425,-79.3872,-0.5,1.0,2.4,1.0,1.7
49.3322,-123.0518,-0.2,3.1,1.6,0.0,1.9
43.6425,-79.3872,1.2,2.2,0.6,0.8,1.7
43.6369,-79.3505,-0.9,2.2,2.3,0.2,1.8
49.2358,-122.8693,-0.3,1.5,1.0,1.2,0.4
