,EXT,EST,AGR,CSN,OPN,Clusters,lat,long
380,0.8,2.0,1.8,1.1,1.5,4,44.5,-80.2167
381,-0.3,2.2,1.3,1.5,1.5,0,43.6667,-79.4167
382,0.2,2.4,2.6,0.6,1.7,4,43.8927,-79.2641
383,0.3,2.6,1.5,0.6,1.8,4,49.2765,-123.2177
384,0.0,2.8,1.1,0.8,2.0,4,49.9378,-97.1183
385,-0.8,1.0,1.5,0.8,1.0,0,43.4529,-80.5281
386,0.7,0.3,1.9,1.2,1.3,5,45.5019,-73.5853
387,-1.1,1.7,1.9,1.7,1.5,0,46.5076,-80.9872
388,1.9,1.6,0.9,0.9,2.0,5,49.5031,-119.5905
389,1.1,2.4,1.7,-0.2,1.6,4,45.5078,-73.5804
390,-0.6,2.8,1.8,-0.8,0.9,2,45.4167,-75.7
391,-1.3,3.2,1.6,-0.6,1.6,2,45.3155,-75.837
392,1.3,1.7,0.6,1.2,2.1,5,43.8449,-79.0996
393,-0.3,2.7,0.0,1.4,1.4,3,49.0798,-123.0882
394,-0.1,1.9,0.9,0.6,1.6,1,49.853,-97.0998
395,0.8,2.1,1.3,0.4,1.4,4,43.6536,-79.4258
396,1.0,0.1,1.0,1.2,1.6,5,44.65,-63.6
397,-1.0,0.6,1.7,-0.7,1.6,1,45.5148,-73.5739
398,-1.8,3.0,0.9,0.8,1.7,2,43.6425,-79.3872
399,-0.7,2.9,1.5,-0.3,1.2,2,43.6425,-79.3872
400,1.5,2.8,2.0,1.6,1.8,4,43.6667,-79.4167
401,0.1,2.2,1.5,1.9,2.1,0,43.55,-80.25
402,-1.3,0.9,0.5,0.8,2.0,3,42.9943,-81.2623
403,0.3,2.1,1.7,1.0,1.5,4,49.8431,-99.9452
404,-0.1,2.6,0.8,0.1,1.5,2,43.6667,-79.4167
405,0.2,0.9,0.3,-0.2,2.2,1,45.9535,-66.6704
406,-0.4,0.7,-1.2,0.8,1.7,3,45.5593,-73.6719
407,-0.3,2.6,1.3,0.6,0.5,2,43.5974,-79.6402
408,0.1,1.6,1.6,1.9,1.6,0,43.55,-80.25
409,0.0,1.0,1.5,2.1,1.3,5,43.75,-79.2
410,0.5,1.1,2.1,1.5,1.2,5,43.8973,-78.8641
411,1.4,0.4,2.4,1.8,1.4,5,43.8973,-78.8641
412,1.3,1.1,1.9,1.7,1.9,5,43.8973,-78.8641
413,1.3,-0.1,1.5,1.2,1.3,5,43.8973,-78.8641
414,1.1,2.1,1.2,0.6,1.3,4,44.9874,-64.835
415,0.6,2.0,2.2,1.8,1.8,5,45.6167,-61.9667
416,1.5,1.4,0.7,0.2,1.7,1,43.5325,-80.2531
417,0.9,3.1,1.3,1.1,0.5,4,43.5325,-80.2531
418,0.5,1.3,1.6,0.8,1.3,1,43.6667,-79.4167
419,0.0,1.7,1.3,0.9,1.4,1,53.519,-113.3216
420,-0.5,2.4,1.2,1.5,0.8,0,43.6667,-79.4167
421,-0.2,2.8,1.7,2.1,1.6,0,43.6425,-79.3872
422,-0.1,2.6,2.0,1.6,1.9,0,43.6425,-79.3872
423,0.5,3.7,2.1,0.0,0.5,4,51.0591,-114.1146
424,0.7,2.9,1.6,1.1,1.9,4,51.0591,-114.1146
425,0.8,0.4,1.8,1.5,1.0,5,44.2274,-76.5134
426,-0.7,1.6,1.2,2.4,2.1,0,43.6425,-79.3872
427,-0.3,2.5,0.4,1.9,1.2,3,45.4167,-75.7
428,-0.7,1.6,2.0,-0.3,0.8,1,43.5136,-79.884
429,-1.4,2.6,1.8,0.9,1.1,2,43.7882,-79.1911
430,0.2,0.3,1.5,1.2,1.5,5,52.2451,-113.7855
431,-0.4,2.3,0.1,2.1,1.3,3,45.4167,-75.7
432,0.0,1.7,1.4,1.6,1.0,0,43.6425,-79.3872
433,-1.3,0.7,-0.2,1.4,1.1,3,49.1667,-122.9667
434,0.2,1.7,1.5,1.1,1.7,1,43.6425,-79.3872
435,-0.7,1.4,1.5,1.1,1.4,0,43.6425,-79.3872
436,-1.5,2.4,0.5,2.5,1.7,3,48.65,-123.4167
437,1.3,1.3,2.5,-0.2,1.1,1,53.55,-113.5
438,-1.4,1.3,-0.2,0.7,2.3,3,45.352,-75.6421
439,-0.9,1.1,0.3,0.1,2.3,3,46.7828,-71.3149
440,0.4,0.9,2.6,1.2,1.6,5,46.2318,-63.1192
441,0.3,2.5,1.4,0.3,1.5,4,43.6667,-79.4167
442,1.0,2.0,2.6,0.7,2.6,4,45.2746,-66.0871
443,-0.6,2.8,1.0,0.8,0.7,2,43.6667,-79.4167
444,-1.6,1.3,1.6,2.3,1.5,0,53.5182,-113.4769
445,-0.7,2.6,1.5,0.0,1.2,2,54.5,-128.5833
446,0.6,3.3,1.9,-0.2,1.9,4,43.6565,-79.4079
447,-1.5,1.5,1.0,1.1,1.5,3,55.4333,-107.9
448,0.7,1.3,0.9,0.9,1.2,1,43.6699,-79.7444
449,0.3,1.9,1.2,0.2,1.1,1,44.2763,-78.313
450,0.2,1.1,0.8,0.6,1.3,1,49.929,-119.4676
451,-0.5,1.8,1.2,1.2,1.2,0,42.9799,-81.2609
452,-1.6,3.1,1.7,0.9,1.4,2,43.6425,-79.3872
453,1.3,0.2,1.9,2.4,1.6,5,49.1011,-122.8141
454,0.3,2.7,1.7,0.3,1.8,4,49.8833,-97.1667
455,0.2,1.2,0.7,1.1,1.6,1,45.3155,-75.837
456,0.2,1.7,1.6,0.5,1.5,1,43.6425,-79.3872
457,-1.3,1.4,0.1,0.5,1.0,3,52.1193,-106.6594
458,-1.4,0.1,1.1,1.0,1.7,3,52.1068,-106.6552
459,-2.0,0.8,0.1,1.2,0.3,3,48.25,-79.0167
460,1.0,2.7,1.0,0.4,1.3,4,49.25,-123.1333
461,-1.1,1.3,2.6,0.1,0.5,0,49.25,-123.1333
462,-1.0,2.3,2.1,1.5,1.7,0,43.6619,-79.3952
463,-1.5,0.9,1.6,1.1,1.2,0,45.3467,-75.77
464,-1.0,2.0,1.5,0.5,1.2,2,46.8167,-65.8
465,-0.8,0.2,0.2,0.3,1.3,3,45.5,-73.5833
466,1.0,2.3,1.9,-0.8,1.1,4,45.495,-75.5883
467,0.1,1.4,0.4,0.2,2.3,1,43.6667,-79.4167
468,-0.8,2.9,0.8,-0.8,1.2,2,48.4202,-123.3671
469,-0.7,1.8,1.6,1.1,1.0,0,45.5,-73.5833
470,0.5,2.0,1.3,2.0,1.3,0,49.849,-97.1497
471,1.0,1.8,1.6,0.6,1.4,4,53.0167,-112.8167
472,0.2,1.6,1.6,0.8,1.2,1,49.849,-97.1497
473,1.1,1.4,0.9,1.0,1.8,1,45.5,-73.5833
474,-0.8,1.3,2.4,1.9,1.3,0,43.6618,-79.3847
475,-0.3,1.7,1.1,0.0,1.3,1,53.9103,-122.7835
476,0.1,1.1,1.3,0.9,1.2,1,43.6425,-79.3872
477,0.1,2.7,1.7,0.8,2.0,4,49.1173,-122.8234
478,-1.1,2.5,0.8,0.3,2.1,2,43.6097,-79.704
479,1.6,0.3,2.5,1.1,1.9,5,43.6425,-79.3872
480,-1.2,1.1,0.3,0.6,1.3,3,43.877,-79.2578
481,0.4,1.3,1.9,0.5,2.0,1,49.2201,-122.4985
482,1.0,1.8,0.9,-0.4,1.6,1,43.4422,-80.4968
483,1.3,2.0,2.1,2.1,0.8,5,43.6425,-79.3872
484,-0.8,2.2,2.0,-0.9,2.0,2,52.1068,-106.6552
485,1.1,3.3,1.6,0.1,0.8,4,49.2333,-124.8
486,-0.8,1.8,0.7,-0.3,0.7,2,43.6536,-79.4258
487,-0.4,0.0,1.3,1.1,1.1,1,53.5421,-113.4989
488,-1.5,3.4,1.1,1.1,2.2,2,43.6425,-79.3872
489,-0.2,0.8,0.6,1.2,0.4,3,45.5,-73.5833
490,0.6,1.7,1.9,1.4,0.8,5,53.5248,-113.5334
491,-1.0,2.6,2.2,1.8,1.6,0,49.1667,-122.9667
492,-0.8,0.2,2.6,2.6,1.4,0,49.1667,-122.9667
493,-0.6,1.8,1.7,1.3,1.6,0,43.3274,-79.7989
494,0.8,1.5,1.6,0.7,0.6,1,43.6425,-79.3872
495,-0.7,0.6,2.2,0.8,1.5,0,43.6369,-79.3505
496,-0.2,2.0,1.4,1.5,0.8,0,45.5428,-73.5083
497,1.8,1.7,1.7,-0.2,1.9,1,52.1193,-106.6594
498,1.0,1.7,2.2,2.3,2.0,5,50.2333,-117.8
499,-0.8,3.0,1.4,0.6,2.6,2,45.5833,-62.6333
500,-1.5,1.1,2.5,1.3,1.8,0,53.0167,-112.8167
501,0.4,1.5,1.6,1.8,1.6,5,45.5,-73.5833
502,-1.6,2.8,1.8,1.8,1.5,0,43.6667,-79.4167
503,0.2,2.7,2.4,1.1,2.0,4,43.6425,-79.3872
504,1.2,2.2,2.4,0.9,1.7,4,46.7167,-79.0833
505,-1.3,1.0,1.8,1.3,1.7,0,43.6667,-79.4167
506,-1.1,2.0,2.0,0.2,1.5,2,44.65,-63.6
507,0.4,1.1,1.4,1.4,1.8,5,56.1833,-117.6
508,-0.3,2.5,2.1,1.7,2.0,0,43.8973,-78.8641
509,1.3,-0.2,2.6,2.6,2.2,5,43.8973,-78.8641
510,-1.1,2.0,0.8,-0.2,1.8,2,43.6425,-79.3872
511,-0.4,1.4,1.8,1.3,1.7,0,53.5248,-113.5334
512,-0.2,1.4,0.3,0.7,1.1,3,43.9125,-78.6871
513,-0.4,2.4,1.6,0.4,1.9,2,43.6,-79.65
514,1.3,1.7,-0.3,0.8,1.1,1,43.6441,-79.3801
515,-0.2,1.3,1.5,1.4,2.3,0,46.5,-84.3333
516,-0.6,3.7,2.4,0.8,2.0,2,53.5182,-113.4769
517,1.2,1.6,0.9,0.0,1.0,1,45.4167,-75.7
518,1.6,1.0,1.2,1.5,0.9,5,53.5421,-113.4989
519,-1.1,1.4,0.1,1.5,2.0,3,43.6667,-79.4167
520,-0.2,1.7,1.7,0.2,0.3,1,43.6392,-79.4058
521,0.8,1.2,-0.9,1.1,1.0,3,45.0408,-64.4838
522,-1.0,1.3,2.3,1.7,2.1,0,51.0833,-114.0833
523,0.9,1.9,2.3,1.5,1.1,5,45.6167,-61.9667
524,0.5,1.6,1.4,0.3,1.2,1,43.6425,-79.3872
525,-0.4,1.6,1.2,0.2,1.6,1,45.2746,-66.0871
526,1.3,1.8,0.0,1.1,2.1,1,45.3155,-75.837
527,-0.5,0.6,2.1,0.2,0.9,1,43.6425,-79.3872
528,0.3,2.2,2.2,1.5,0.9,4,55.7667,-120.2333
529,0.8,2.7,1.1,0.4,0.2,4,43.6425,-79.3872
530,0.7,3.6,0.4,0.2,1.9,4,43.6097,-79.704
531,0.0,1.7,1.4,0.2,1.9,1,45.5298,-73.6153
532,-0.9,3.1,1.9,1.3,1.1,2,47.5144,-64.9121
533,-2.0,1.4,-0.2,-0.7,1.6,3,44.6224,-63.5736
534,1.3,1.9,2.1,0.9,1.1,4,43.6425,-79.3872
535,-1.7,2.2,1.6,0.2,1.3,2,43.0939,-79.0699
536,0.0,1.4,1.9,1.7,1.6,0,45.5115,-73.616
537,-0.8,2.7,1.7,1.1,0.4,2,43.7657,-79.3835
538,-1.5,2.3,0.9,1.3,1.5,2,43.6425,-79.3872
539,-1.0,2.5,1.1,0.8,1.3,2,49.2254,-123.1176
540,0.1,0.8,0.3,1.9,1.6,3,43.6619,-79.3952
541,0.9,2.2,1.3,0.3,0.8,4,45.4127,-75.6742
542,-1.7,2.6,0.4,0.5,1.5,2,54.1297,-108.4347
543,-0.4,1.3,1.6,-1.1,1.7,1,43.6425,-79.3872
544,-1.6,2.6,1.2,1.3,1.1,2,43.6425,-79.3872
545,0.0,2.1,1.1,0.4,1.3,1,43.6425,-79.3872
546,-0.8,3.0,1.6,1.3,1.3,2,43.6425,-79.3872
547,-1.0,0.9,0.8,0.1,1.0,3,43.6425,-79.3872
548,-0.5,2.5,1.1,0.1,1.2,2,43.6425,-79.3872
549,-0.1,1.9,2.0,0.7,1.3,0,43.6425,-79.3872
550,-0.2,1.9,1.6,1.3,0.4,0,43.6425,-79.3872
551,1.1,1.8,0.9,0.6,0.8,1,43.6425,-79.3872
552,1.5,2.0,2.6,1.0,1.3,4,43.6425,-79.3872
553,-0.2,2.8,1.8,1.5,2.2,0,43.6425,-79.3872
554,0.0,2.1,2.3,1.4,1.2,0,43.6425,-79.3872
555,1.2,1.3,0.4,0.6,1.0,1,43.6425,-79.3872
556,1.4,2.1,1.4,0.3,1.1,4,43.6425,-79.3872
557,0.6,2.3,1.0,0.5,1.3,4,43.6425,-79.3872
558,0.8,1.7,0.4,0.4,2.0,1,43.3248,-79.7957
559,0.3,0.4,1.0,2.2,1.5,5,43.6425,-79.3872
560,-0.3,3.3,1.3,0.6,1.6,2,43.6425,-79.3872
561,-2.0,3.2,2.2,1.7,1.7,0,43.6425,-79.3872
562,-0.2,1.3,1.2,0.3,1.3,1,43.6425,-79.3872
563,1.5,1.7,1.0,1.8,1.6,5,43.6425,-79.3872
564,0.3,2.3,2.0,0.8,1.2,4,43.6425,-79.3872
565,0.0,3.0,0.4,-0.2,0.5,2,43.6425,-79.3872
566,-0.1,2.8,1.1,0.6,1.7,2,43.6425,-79.3872
567,0.2,1.5,1.5,0.9,0.9,1,43.6425,-79.3872
568,1.0,2.2,1.7,0.1,1.4,4,43.6425,-79.3872
569,0.0,2.3,1.5,0.7,0.9,4,43.6425,-79.3872
570,1.3,2.2,1.8,0.2,1.6,4,44.6224,-63.5736
571,1.9,1.8,2.3,-0.9,2.2,4,43.6425,-79.3872
572,-0.2,2.5,0.9,1.1,1.0,2,43.6425,-79.3872
573,0.3,2.5,1.1,1.5,2.2,4,43.6425,-79.3872
574,0.6,1.9,2.6,2.0,1.8,5,43.8973,-78.8641
575,1.6,2.2,0.4,0.3,1.0,4,43.6425,-79.3872
576,-0.4,3.1,0.5,2.3,1.4,0,43.6425,-79.3872
577,0.3,2.9,1.4,0.7,1.3,4,43.8973,-78.8641
578,-0.1,1.1,1.8,0.2,1.8,1,45.286,-66.0421
579,0.4,2.7,0.9,0.3,0.6,4,43.6425,-79.3872
580,-0.4,2.1,1.2,0.6,1.2,2,53.2165,-114.9893
581,0.0,1.0,-0.1,1.0,0.7,3,46.3094,-79.464
582,-1.1,1.4,0.7,0.6,0.7,3,43.6667,-79.4167
583,0.3,1.2,1.6,0.2,1.1,1,43.6667,-79.4167
584,-0.5,2.5,1.4,0.4,2.0,2,45.5078,-73.5804
585,0.4,2.4,0.8,0.7,1.9,4,45.5,-73.5833
586,0.2,1.5,0.1,0.9,1.1,3,43.6667,-79.4167
587,0.6,-0.2,0.1,2.2,2.1,5,43.6425,-79.3872
588,1.2,0.9,1.2,0.7,1.7,1,44.0,-79.4667
589,0.3,3.1,2.2,1.2,0.6,4,44.9833,-81.25
590,0.6,1.2,1.7,0.0,1.0,1,55.1667,-118.8
591,-0.3,2.3,1.6,0.7,2.2,0,49.6056,-97.0423
592,0.3,1.5,0.3,0.7,1.1,1,43.6425,-79.3872
593,1.4,2.1,1.8,1.4,2.2,4,43.6618,-79.3847
594,-1.1,3.5,2.2,0.6,1.2,2,45.5833,-62.6333
595,1.0,2.9,1.3,-0.2,1.9,4,52.1449,-106.6704
596,1.2,2.6,1.8,0.7,1.8,4,44.65,-63.6
597,0.1,2.4,0.5,1.2,0.1,2,43.6667,-79.4167
598,0.2,2.3,1.5,1.5,1.6,4,43.75,-79.2
599,-0.1,1.9,0.9,0.0,0.9,1,43.6667,-79.4167
600,0.6,0.7,0.3,2.4,1.3,5,44.2322,-76.4799
601,-0.5,2.5,1.2,0.8,1.1,2,43.5996,-79.5664
602,-0.3,1.9,0.5,0.7,1.8,3,43.6358,-79.4668
603,1.1,0.0,0.2,2.2,1.8,5,44.2322,-76.4799
604,0.7,1.7,2.6,2.2,1.3,5,43.4453,-79.7095
605,0.9,0.5,0.9,2.0,1.9,5,43.6667,-79.4167
606,-1.2,1.8,1.7,0.1,2.1,2,43.2298,-79.7722
607,0.7,0.4,1.5,0.7,1.7,1,48.4349,-89.2192
608,1.1,1.9,1.7,0.6,1.7,4,43.6885,-79.7616
609,1.6,2.5,0.9,1.6,1.9,4,53.7167,-113.2
610,-0.1,1.5,1.7,0.5,2.1,1,45.4129,-75.6901
611,0.2,2.6,0.0,0.1,1.7,2,43.6667,-79.4167
612,-0.9,2.2,0.9,0.8,1.5,2,43.6425,-79.3872
613,-1.1,2.6,2.1,1.9,1.6,0,45.6167,-61.9667
614,-0.6,0.6,2.6,1.5,1.5,0,42.7725,-81.2003
615,0.7,0.8,2.1,2.3,2.1,5,43.6778,-79.3992
616,0.5,1.5,2.6,0.9,1.6,5,43.6667,-79.4167
617,0.7,1.4,2.1,1.9,1.9,5,44.3333,-76.1667
618,-1.6,1.3,0.2,1.7,1.2,3,43.7041,-79.2446
619,0.1,1.7,0.9,0.4,-0.4,1,43.7563,-79.2224
620,-0.7,2.2,1.3,0.3,0.7,2,43.75,-79.2
621,-1.1,2.9,0.7,0.4,0.5,2,49.2836,-123.1041
622,1.2,2.1,0.7,0.3,1.2,1,43.7293,-79.3038
623,-0.3,2.5,1.6,0.7,1.6,2,45.9535,-66.6704
624,-0.3,2.5,2.2,0.8,1.7,0,49.849,-97.1497
625,-1.4,2.2,1.4,1.1,0.6,2,43.6425,-79.3872
626,0.2,2.6,1.3,1.1,1.7,4,43.6425,-79.3872
627,0.5,1.3,1.3,-0.2,1.7,1,45.6318,-73.8261
628,-1.4,1.4,0.3,1.4,2.0,3,43.86,-79.3605
629,-0.9,1.1,0.8,0.4,0.3,3,49.136,-123.9483
630,-0.6,0.7,2.3,2.3,1.5,0,43.86,-79.3605
631,-0.1,3.1,1.2,0.5,1.5,2,49.8663,-97.1639
632,-0.9,3.1,1.1,0.6,2.1,2,45.5,-73.5833
633,0.9,0.9,0.6,1.2,1.6,1,43.4487,-80.4849
634,0.1,1.7,1.1,0.2,-0.6,1,43.7563,-79.2224
635,0.5,1.8,1.7,1.2,1.4,4,53.5167,-113.3167
636,-1.5,1.7,1.5,1.9,0.6,0,49.2848,-123.0222
637,0.8,1.9,2.1,1.5,1.6,5,43.6425,-79.3872
638,-1.0,2.2,1.5,0.3,1.3,2,43.6425,-79.3872
639,-0.7,2.8,1.9,0.1,1.3,2,43.7496,-79.4886
640,1.0,1.6,2.0,0.2,0.4,1,43.1667,-79.2333
641,-0.3,3.0,1.0,0.1,1.5,2,43.6425,-79.3872
642,-0.7,2.7,0.3,-0.4,0.7,2,43.6434,-79.5297
643,1.7,2.8,0.7,-0.2,1.4,4,46.81,-71.2526
644,0.0,0.9,1.8,1.5,1.6,5,43.6565,-79.4079
645,-0.3,1.2,2.4,0.9,2.0,0,51.0566,-114.1815
646,0.8,1.4,1.8,-0.1,1.4,1,51.0833,-114.0833
647,0.3,2.0,0.4,-0.6,0.7,1,45.4167,-75.7
648,-0.7,1.2,0.3,-0.2,1.4,3,51.0999,-113.9422
649,0.8,0.8,2.2,1.2,1.5,5,45.4129,-75.6901
650,-0.7,2.4,1.7,0.6,1.2,2,43.6667,-79.4167
651,1.3,2.1,1.9,0.9,1.3,4,45.8919,-64.3699
652,0.5,1.3,2.6,1.6,1.6,5,44.2507,-76.5828
653,0.6,2.3,1.3,0.1,1.4,4,43.2561,-79.8575
654,0.8,0.6,1.4,1.4,2.1,5,43.6667,-79.4167
655,-1.1,1.7,2.5,0.9,1.6,0,43.24100000000001,-79.8452
656,0.7,1.5,-0.7,2.5,0.1,3,43.6885,-79.7616
657,-0.6,2.1,1.5,0.5,0.6,2,43.5325,-80.2531
658,1.8,0.6,2.5,2.0,2.3,5,43.0093,-81.21
659,0.9,2.8,0.6,1.0,1.0,4,49.2667,-122.7833
660,0.6,2.4,1.5,1.1,2.2,4,53.9112,-122.728
661,0.8,0.8,1.1,0.8,1.1,1,45.5148,-73.5739
662,-0.5,1.8,1.6,0.9,1.6,0,43.8627,-79.0136
663,0.5,1.5,0.7,-0.2,1.3,1,43.6425,-79.3872
664,-0.3,1.1,1.8,0.3,1.2,1,47.57100000000001,-52.6961
665,1.6,1.7,1.8,2.1,1.4,5,42.9344,-81.2802
666,-1.6,2.9,0.7,0.6,0.9,2,43.7563,-79.2417
667,-1.9,1.8,1.1,0.1,0.8,2,44.231,-76.4791
668,-1.9,2.2,1.1,-0.8,1.3,2,43.6425,-79.3872
669,1.3,0.5,2.2,0.6,1.8,5,44.231,-76.4791
670,-0.5,1.1,0.0,0.4,0.9,3,43.6425,-79.3872
671,-0.3,2.3,1.0,0.9,1.0,2,43.6667,-79.4167
672,0.4,0.7,0.7,1.2,1.4,1,43.6425,-79.3872
673,-0.6,1.5,1.5,1.9,1.2,0,43.6667,-79.4167
674,0.5,2.2,1.6,0.3,1.4,4,43.6369,-79.3505
675,-0.4,1.4,2.2,0.4,1.6,1,43.6425,-79.3872
676,-0.3,1.0,0.7,0.7,1.4,3,46.8207,-71.1787
677,0.7,1.5,2.1,0.9,1.2,5,43.6425,-79.3872
678,-1.6,2.4,2.1,-0.2,1.6,2,43.6618,-79.3847
679,0.1,2.8,1.9,1.2,1.9,4,45.4812,-74.3076
680,1.1,0.0,2.0,0.5,2.3,5,43.6667,-79.4167
681,-0.4,2.5,1.1,1.4,1.9,0,51.0316,-114.0994
682,-0.1,0.9,0.7,0.4,0.7,1,43.6667,-79.4167
683,-0.7,2.8,1.4,-0.2,0.8,2,43.6425,-79.3872
684,-0.9,2.6,0.4,-0.1,1.4,2,45.5,-73.5833
685,-0.9,1.7,1.8,1.5,1.0,0,43.6858,-79.7602
686,-1.4,2.4,0.9,0.1,2.2,2,42.3039,-83.0308
687,0.8,1.5,1.9,1.9,2.0,5,43.6536,-79.4258
688,0.3,3.2,1.8,0.6,1.4,4,44.0,-79.4667
689,-0.9,2.0,0.6,1.0,0.3,3,43.7,-79.5667
690,0.8,2.7,-0.4,-0.7,0.3,1,48.3852,-89.242
691,-0.2,2.4,0.1,-0.6,1.4,2,52.1193,-106.6594
692,0.1,1.3,0.5,0.2,0.3,1,51.0999,-113.9422
693,1.0,3.4,0.9,0.9,2.1,4,55.1726,-118.7997
694,-1.8,1.6,0.5,1.0,0.6,3,53.5157,-113.6339
695,-1.0,1.3,1.7,1.0,1.4,0,49.8754,-119.3958
696,-1.2,2.2,1.5,1.5,1.7,0,53.4681,-113.4339
697,-0.7,0.6,1.0,0.8,0.5,3,49.8833,-97.1667
698,-1.4,1.8,0.5,0.9,1.5,3,45.3176,-75.895
699,-1.5,2.8,1.0,0.6,0.7,2,51.0999,-113.9422
700,1.5,2.2,1.9,0.4,1.2,4,49.8833,-97.1667
701,-0.2,2.5,0.5,-0.1,1.3,2,43.6425,-79.3872
702,0.0,0.2,1.6,0.7,0.9,1,43.6425,-79.3872
703,1.0,1.1,1.1,0.6,1.9,1,45.3778,-75.7632
704,-1.4,2.3,0.7,0.3,0.3,2,49.8722,-97.1888
705,-0.6,2.3,1.6,1.5,1.4,0,45.4979,-75.7043
706,0.3,2.5,0.9,0.6,1.5,4,43.8,-79.53
707,0.9,2.1,1.2,1.0,1.2,4,45.3938,-75.6639
708,0.6,1.7,1.2,2.3,1.8,5,43.6425,-79.3872
709,-0.1,1.3,2.3,1.5,1.6,0,43.6618,-79.3847
710,0.3,1.5,2.4,1.0,1.6,5,45.6077,-73.5428
711,1.0,1.0,2.2,0.6,1.0,5,43.6425,-79.3872
712,-0.5,0.7,2.4,0.9,2.2,0,43.6425,-79.3872
713,0.0,3.2,1.6,0.7,1.8,4,43.5136,-79.884
714,-0.5,1.4,1.6,1.0,1.2,0,43.6425,-79.3872
715,0.3,1.6,2.5,1.6,1.7,5,50.6764,-120.3399
716,0.7,1.5,0.8,1.3,1.0,1,45.5058,-73.5672
717,-0.7,2.2,0.8,1.5,0.4,0,43.6305,-79.4762
718,1.5,1.2,1.1,0.7,1.5,1,53.27,-110.03
719,0.6,1.6,1.1,0.4,1.6,1,45.4127,-75.6742
720,-0.4,2.0,1.5,1.0,1.6,0,43.6425,-79.3872
721,1.1,0.6,2.0,1.4,1.9,5,49.2661,-123.1276
722,0.8,1.4,0.5,-0.6,1.9,1,43.6667,-79.4167
723,-1.4,0.9,1.7,1.4,1.9,0,45.5423,-73.5616
724,-0.4,1.5,1.2,1.0,1.4,0,53.5248,-113.5334
725,-1.2,3.8,1.3,0.1,1.9,2,45.5459,-75.2836
726,-0.7,2.3,2.6,2.3,2.0,0,43.4543,-79.6921
727,-0.4,2.0,1.5,0.4,1.4,2,45.4053,-71.9387
728,-1.2,1.6,1.3,0.4,1.3,2,45.3155,-75.837
729,0.5,1.4,2.0,0.7,0.9,1,43.1148,-79.1238
730,0.5,1.2,1.5,1.0,1.1,1,45.4127,-75.6742
731,0.4,0.8,1.5,1.1,1.1,5,45.4127,-75.6742
732,1.2,0.7,1.9,2.2,1.2,5,43.6667,-79.4167
733,-1.7,2.5,-0.6,1.0,1.6,3,43.9561,-78.9556
734,0.0,3.0,1.0,1.0,1.0,2,49.2836,-123.1041
735,-0.1,2.1,1.2,0.5,1.1,1,50.8,-103.55
736,-0.8,1.6,1.8,0.4,1.3,0,43.1242,-80.2412
737,0.3,1.8,2.2,0.5,0.8,1,43.6425,-79.3872
738,-0.3,0.8,0.5,0.9,1.7,3,49.2765,-123.2177
739,0.3,3.1,2.1,-0.8,1.9,4,45.4117,-71.9074
740,-1.1,2.0,0.6,0.9,0.8,3,53.5421,-113.4989
741,1.3,1.6,1.2,1.6,2.1,5,43.2604,-79.8961
742,-1.0,0.7,2.1,0.9,1.5,0,43.6425,-79.3872
743,0.3,0.7,1.8,1.0,0.9,1,43.6536,-79.4258
744,0.8,1.5,0.8,2.0,1.9,5,46.4727,-81.0291
745,-1.3,2.8,1.2,0.0,0.9,2,49.2558,-123.1037
746,1.0,-0.1,2.0,1.5,0.3,5,49.1261,-123.0897
747,0.5,1.6,1.7,0.2,1.4,1,44.25,-79.4667
748,0.7,2.9,2.1,0.8,1.7,4,51.04,-113.42
749,-0.3,2.3,1.5,1.3,0.9,0,51.0227,-114.1342
750,0.1,2.0,0.6,1.3,1.0,3,43.6425,-79.3872
751,-0.7,1.7,2.1,0.7,1.4,0,43.6392,-79.4058
752,0.5,1.5,2.0,0.5,1.3,1,49.2201,-122.4985
753,-0.8,1.5,-0.2,1.9,1.9,3,43.555,-80.2868
754,0.7,1.4,2.5,1.8,1.9,5,49.849,-97.1497
755,-0.2,0.1,2.0,1.5,2.3,5,43.447,-80.4725
756,1.2,0.1,2.1,1.7,1.7,5,46.5076,-80.9872
757,0.9,2.3,1.5,0.5,1.3,4,43.4487,-80.4849
758,0.2,1.3,1.1,1.5,2.1,5,43.6425,-79.3872
759,1.2,2.8,1.6,1.4,1.8,4,49.3042,-123.0651
760,1.0,2.7,0.4,1.1,1.9,4,43.0333,-79.2833
761,0.3,0.1,-0.5,0.6,0.5,3,43.6425,-79.3872
762,-1.1,0.9,1.8,1.7,1.0,0,51.0759,-114.0015
763,0.3,1.8,2.5,0.3,1.5,4,44.231,-76.4791
764,0.7,1.5,2.5,0.7,1.1,5,43.1155,-79.0916
765,-0.5,1.0,0.8,-0.1,0.6,1,43.6667,-79.4167
766,0.5,1.3,0.5,0.3,0.8,1,44.75,-79.9
767,0.7,3.0,0.7,-0.1,1.9,4,43.6667,-79.4167
768,-0.9,2.0,0.9,1.3,1.9,0,49.2201,-122.9478
769,-2.0,2.6,2.0,2.3,2.0,0,49.2699,-123.0765
770,-1.5,1.0,1.0,0.9,1.1,3,43.5747,-79.7278
771,1.3,1.4,1.6,0.6,2.3,5,42.0511,-82.6013
772,-0.6,3.2,0.8,0.5,0.4,2,43.6619,-79.3952
773,-0.4,1.6,1.2,0.0,1.5,1,45.4914,-75.6057
